"","AVGFACSAL","SAT_AVG","RET_FT4","PCIP12","PCIP46","COMP_2YR_TRANS_YR2_RT","IND_WDRAW_2YR_TRANS_YR2_RT","NOPELL_WDRAW_4YR_TRANS_YR2_RT","COMP_2YR_TRANS_YR3_RT","UNKN_4YR_TRANS_YR4_RT","DEP_ENRL_2YR_TRANS_YR4_RT","LO_INC_COMP_2YR_TRANS_YR6_RT","LOAN_UNKN_ORIG_YR6_RT","FIRSTGEN_COMP_2YR_TRANS_YR6_RT","DEP_WDRAW_2YR_TRANS_YR8_RT","IND_WDRAW_2YR_TRANS_YR8_RT","PELL_WDRAW_4YR_TRANS_YR8_RT","IND_INC_PCT_H2","GT_25K_P6","MN_EARN_WNE_P6","COSTT4_A","RETURN"
"178420",8195,1090,0.7505,0,0,0.0110626460631333,0.02972561,0.026631159,0.015025702,0.0064521124205,0.02685624,0.018379282,0.00954033,0.014866204,0.028846154,0.029438002,0.083092486,0.0167644593,0.708,37300,22474,0.659695648304708
"178448",4907,906.128493939394,0.601489596233766,0,0,0.01682243,0.031311155,0.064285714,0.022922636,0.0056899,0.0204754588829,0.046357616,0.014164306,0.042975207,0.046210721,0.036363636,0.201799486,0.00893432181272,0.443,25200,12188,1.06760748276994
"178624",6501,1050,0.6583,0,0,0.023550725,0.0425960291734,0.045307443,0.027564103,0.01494396,0.0278072117707666,0.03962704,0.007147963,0.037277148,0.0659041936931,0.0502553923104334,0.081155433,0.0229150733650534,0.644,32000,17005,0.881799470743899
"178721",6110,1020.47286666667,0.6488,0,0,0.012473272,0.018021794,0.04028021,0.009512938,0.0070966431919,0.027093596,0.014662757,0.015634396,0.0198640852582,0.039156627,0.022962113,0.080499653,0.0230540972,0.744,41300,21351,0.934335628307808
"179308",6641,903.174833333334,0.648096262857142,0.0466,0.0118,0.012014054,0.023334034,0.03803132,0.019627302,0.006052846,0.014538726,0.044688458,0.0208033978991666,0.040222508,0.025833725,0.03125,0.185778781,0.0031076219,0.404,23900,11846,1.01755866959311
"179539",4742,890.2321,0.617597888614718,0,0.0212,0.019290928,0.019493177,0.068493151,0.030105369,0.00912993234206666,0.0184404638596667,0.030959752,0.0215241449173,0.035087719,0.032188841,0.032634033,0.115440115,0.00719786302586333,0.461,25700,9929,1.58837748010877
"179557",6747,1049,0.7265,0,0,0.018495684,0.028218695,0.029562982,0.030217567,0.00873744,0.021997622,0.033829499,0.014786418,0.036649215,0.041666667,0.048120301,0.091591592,0.0200873362,0.601,30100,17093,0.76095477680922
"179566",7135,1090,0.7525,0,0,0.024716787,0.033604888,0.032786885,0.028656394,0.005597537,0.0215975903710666,0.040852576,0.005637332,0.039819684,0.038970866,0.041076487,0.063943162,0.0059171598,0.661,33200,19117,0.736674164356332
"179645",5284,877.723466666667,0.627480689090908,0,0,0.016583748,0.017907634,0.0715347020778,0.029530201,0.008552632,0.0191452496366,0.036204744,0.036117382,0.033123028,0.036697248,0.02764977,0.147096774,0.00714585656662333,0.421,24400,12683,0.923835054797761
"180461",8068,1115,0.7576,0,0.001,0.006911604,0.0202105828240667,0.056622851,0.011926274,0.005728314,0.0152480615755333,0.028416779,0.014575742,0.022364217,0.019736842,0.02173913,0.082078313,0.0206082295049434,0.654,37300,18486,1.01774315698366
"180489",7736,1090,0.7344,0.0079,0.0079,0.007588255,0.014022787,0.035595106,0.007805464,0.005778589,0.0111143799579333,0.016170213,0.013877551,0.0215569008253667,0.026344086,0.027190332,0.07687991,0.0088202867,0.572,32700,17440,0.875
"180814",5456,1001.17003333333,0.5,0,0,0.02081488,0.030318602,0.018492176,0.014972777,0.009868421,0.0288272112563666,0.019230769,0.009599097,0.016519824,0.098181818,0.063318777,0.066395664,0.0598175966,0.801,50400,20250,1.48888888888889
"180902",5722,929.023933333334,0.608801846666667,0.0134,0.0466,0.011454754,0.030048077,0.046153846,0.018359151,0.00747455063076666,0.013800425,0.0300624051167666,0.019230769,0.026771654,0.053835801,0.036789298,0.087463557,0.00963651635557001,0.512,27200,10671,1.54896448317871
"181215",7013,1049,0.7551,0,0,0.020408163,0.03520524587,0.02734375,0.024409449,0.0072834035427,0.0288216488779,0.056818182,0.0112897547683667,0.054892601,0.0592571130594333,0.0408953023249667,0.045706371,0.0231660232,0.694,34000,19212,0.769727253799709
"181242",4498,940.190666666667,0.601583337335656,0,0,0.007667888,0.023793085,0.044065105,0.015109344,0.007283362,0.027809965,0.031235901,0.006045818,0.027981966,0.074117647,0.044325649,0.207404609,0.0159669861,0.482,28900,25840,0.118421052631579
"181303",6622,926.100966666667,0.598250221428572,0.0345,0.0613,0.00924995,0.025788835,0.059561129,0.012746017,0.005202527,0.024863554,0.032667877,0.015138023,0.025795357,0.034340659,0.03236246,0.132841328,0.0077960388,0.506,27700,11490,1.41079199303742
"181394",7860,1070,0.7476,0,0,0.009988901,0.037439614,0.021169355,0.018538324,0.0059049972423,0.023686921,0.017283951,0.008608972,0.037037037,0.063304721,0.046325879,0.053216839,0.0179789213,0.717,36800,16860,1.18268090154211
"181400",4523,990.046,1,0,0,0.007667888,0.023793085,0.044065105,0.015109344,0.007283362,0.027809965,0.031235901,0.006045818,0.027981966,0.074117647,0.044325649,0.207404609,0.0159669861,0.482,28900,24424,0.183262364886996
"181464",10085,1147,0.8364,0,0,0.013926816,0.048128342,0.029972752,0.022838499,0.004851752,0.0295499675249,0.048926014,0.011334656,0.04757085,0.047425897,0.03943662,0.050913838,0.0250403703301534,0.736,37800,21024,0.797945205479452
"181640",5243,985.828766666667,0.638502384561403,0.0331,0.0151,0.010404624,0.032258065,0.056122449,0.01931728,0.00629372603559999,0.008491509,0.024469821,0.007029053,0.032287823,0.032755299,0.03183315,0.095,0.0067256637,0.619,31700,10071,2.14765167312084
"181765",5545,1006.7301952381,0.712667328333333,0,0,0.013926816,0.048128342,0.029972752,0.022838499,0.004851752,0.0269171477536666,0.048926014,0.011334656,0.04757085,0.047425897,0.03943662,0.050913838,0.0343464729906567,0.736,37800,15731,1.40289873498188
"182005",6779,944.5899,0.663060301666666,0.0186,0.012,0.012989922,0.016179445,0.05,0.024996966,0.015973206,0.017948718,0.039948454,0.020186335,0.033248082,0.032620922,0.029099049,0.130210572,0.0049395161,0.551,30500,11838,1.5764487244467
"182111",4747,933.335666666667,0.5304,0.5,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0293790744866333,0.0207429954255334,0.027667984,0.0553492011351,0.0482254721545666,0.0972063852232999,0.0052680222,0.537,29100,29598,-0.0168254611798094
"182281",9986,1003,0.7733,0.0034,0,0.004179985,0.0156871441164667,0.050189394,0.007072136,0.013025594,0.0202899331499333,0.009276438,0.014644352,0.0143506340568,0.018298714,0.008503401,0.091219512,0.017053206,0.705,38200,17478,1.18560476027005
"182865",4685,934.099260606061,0.625,0,0,0.011284722,0.027631579,0.0651740988284333,0.014559894,0.006578947,0.022576361,0.033268102,0.0117713,0.042269188,0.06482593,0.039906103,0.070201643,0.0261569416,0.478,26000,20578,0.263485275536981
"183026",6991,965,0.6918,0.0264,0,0.004346183,0.01311054,0.031631521,0.008780817,0.00598833548896666,0.0214006031050333,0.0156927055535333,0.010378058,0.0177649187321667,0.0408237493674333,0.0248411894137333,0.078774617,0.0488697721,0.747,41400,39677,0.0434256622224463
"183099",6367,1012.89276666667,0.688665223333332,0,0,0.01857996,0.027196653,0.038938053,0.024767802,0.00813810053203334,0.0269663782542333,0.057692308,0.0115566030907667,0.051344743,0.060240964,0.040268456,0.101204819,0.0218818381,0.619,32300,19062,0.694470674640646
"183141",5856,950.0631,0.634663118424908,0,0,0.01488498,0.0557096896344667,0.058181818,0.023622047,0.00964520386170001,0.0356083444165,0.053475936,0.0157295548078333,0.061111111,0.088737201,0.096774194,0.100917431,0.0265654649,0.584,30500,16741,0.821874439997611
"183655",6356,898.7484,0.61296026,0.0636,0,0.025673941,0.036608863,0.046875,0.037674038,0.0157940035475,0.0287178639276667,0.068181818,0.048154093,0.074807481,0.047281324,0.039402174,0.076864536,0.0094444444,0.408,24400,20918,0.166459508557223
"183743",7030,955.363766666666,0.659471793333333,0.0013,0,0.015400411,0.034695451,0.03502627,0.032646048,0.00913711603786668,0.0219641493139667,0.063351499,0.01871345,0.063356164,0.046493302,0.024793388,0.104219949,0.0142932769,0.525,29800,11917,1.50062935302509
"183789",6110,959.371566666667,0.637,0,0,0.037626628,0.043973941,0.0699020887852334,0.048974943,0.024902344,0.030094583,0.071502591,0.031564809,0.063829787,0.052631579,0.037249284,0.084544254,0.0206855792,0.59,31600,34369,-0.0805667898396811
"183859",7558,961.447193939394,0.703230385238095,0.0272,5e-04,0.017087932,0.024054983,0.025139665,0.027912621,0.00651856037506667,0.0198349738751333,0.047579299,0.012658228,0.044381492,0.035183737,0.032983508,0.103085026,0.0196195006,0.497,28500,11196,1.54555198285102
"183877",6053,937.924693939394,0.582478951904761,0.0014,0,0.0125882043417333,0.053448276,0.058495822,0.01642797,0.00809497352033332,0.013157895,0.049327354,0.0184152255015,0.042517007,0.047717842,0.042986425,0.116,0.0127840909,0.521,29400,11534,1.54898560776834
"183938",7073,957.055960606061,0.670727899999999,0,0,0.023918575,0.042063937,0.032549729,0.041014571,0.00768867385153334,0.024654832,0.075721154,0.013523132,0.068627451,0.05952381,0.038732394,0.100775194,0.0072267389,0.511,29000,10511,1.75901436590239
"184056",4485.39284761905,917.326466666667,0.593817133333334,0,0,0.023322776,0.03572966,0.0505406556364333,0.032610983,0.032394625,0.013033175,0.032569361,0.008974359,0.028473804,0.028358209,0.031774051,0.028640442,0.0100104275,0.415,23700,23473.9391484569,0.0096302904303116
"184180",7609,980.0459,0.690690829999999,0,0,0.015441177,0.029411765,0.029177719,0.03984324,0.00883978446250001,0.0257945230950667,0.068888889,0.0173727585407,0.080831409,0.036124795,0.034482759,0.100694444,0.0189189189,0.57,32400,10866,1.98177802319161
"184603",8296,985,0.7573,0,0,0.016393443,0.023504274,0.022727273,0.023662551,0.00704427019443333,0.0249209785588667,0.0269717451936667,0.009795918,0.024621212,0.04112337,0.030864198,0.069243156,0.0631578947,0.698,40300,43227,-0.067712309436232
"184694",8250,1020,0.7314,0,0,0.016393443,0.023504274,0.022727273,0.023662551,0.0070888127306,0.0248902359496333,0.0269067823941333,0.009795918,0.024621212,0.04112337,0.030864198,0.069243156,0.0631578947,0.698,40300,51159,-0.212259817431928
"184791",7406,925.854166666667,0.614529517948719,0,0,0.022637238,0.069551777,0.040669857,0.034854246,0.0113715135202333,0.026058632,0.060218978,0.0238861662470333,0.05831904,0.062080537,0.115681234,0.117130308,0.0108191654,0.545,30500,11530,1.64527320034692
"184995",3663,866.276466666667,0.62997361,0.0848,0,0.021925134,0.024881517,0.0749007301742999,0.03977591,0.0124693108817,0.026490066,0.07549121,0.0283489317899667,0.088564059,0.060711188,0.038793103,0.119653768,0.0046779417,0.389,24600,11853,1.07542394330549
"185129",9876,917,0.6952,0,0,0.0179669283847667,0.023923445,0.0320640469741666,0.017032967,0.00809046131926667,0.033434651,0.047032475,0.009649123,0.04359673,0.0609362715292334,0.0382900805233667,0.047169811,0.021978022,0.63,35100,19058,0.841746248294679
"185262",9226,905,0.7364,0,0,0.021551724,0.033989267,0.020776874,0.017326018,0.005272953,0.020696143,0.023496241,0.006026517,0.021452145,0.0533241,0.016516517,0.051709758,0.0331404524,0.66,35900,19462,0.844620285684924
"185509",7674,879.892566666667,0.623724066666666,0.0549,0,0.022650602,0.038251366,0.070833333,0.04148784,0.0125555813364,0.03057554,0.089686099,0.048076923,0.068965517,0.052552553,0.056971514,0.133216477,0.007800312,0.489,27500,8484,2.24139556812824
"185536",9234,943.711733333333,0.709167665238095,0.0049,0,0.023132849,0.031062124,0.025974026,0.035636364,0.0110404337048333,0.020887729,0.070842655,0.022016223,0.084808947,0.035909446,0.034591195,0.098886706,0.0102040816,0.53,29700,10545,1.81650071123755
"185590",9661,970,0.856,0.0021,0,0.014132278,0.017751479,0.010181818,0.013416816,0.003868472,0.0211529232543333,0.014605648,0.005304102,0.014328808,0.037597864139,0.0262622137654667,0.038961039,0.0313901345,0.69,37300,22773,0.63790453607342
"185873",7032,955.223333333333,0.64951064047619,0,0,0.016414141,0.047387606,0.048872181,0.033183857,0.00835713528943333,0.0208461833574333,0.055893074,0.012961117,0.053179191,0.020262217,0.040380048,0.114571746,0.0236326806,0.53,29600,13635,1.17088375504217
"186034",7072,847.971366666667,0.63224161004329,0,0,0.032769556,0.025018396,0.09375,0.035345115,0.0168121620539,0.020080321,0.124401914,0.035434203484,0.110336818,0.037444934,0.044506259,0.117599987194967,0.0076263108,0.406,24800,11420,1.17162872154116
"186371",10679,1035,0.7734,0,0,0.007755946,0.008648649,0.009073926,0.010632527,0.002159336,0.0210658756229333,0.011847464,0.002398401,0.019607843,0.030652661,0.033284024,0.03627535,0.03175,0.756,46300,22048,1.09996371552975
"186380",10967,1210,0.9093,0,0,0.007755946,0.008648649,0.009073926,0.010632527,0.002159336,0.0208732654437,0.011847464,0.002398401,0.019607843,0.030652661,0.033284024,0.03627535,0.03175,0.756,46300,28011,0.652922066331084
"186399",12617,1059,0.7422,0,0,0.007755946,0.008648649,0.009073926,0.010632527,0.002159336,0.0208764617572,0.011847464,0.002398401,0.019607843,0.030652661,0.033284024,0.03627535,0.03175,0.756,46300,22046,1.1001542229883
"186645",7520,960.877033333334,0.659576767142858,9e-04,0,0.019746121,0.035120148,0.04029304,0.034599729,0.00988744177943334,0.024291498,0.053738318,0.0168283120621333,0.057575758,0.041055719,0.058823529,0.119205298,0.0209944751,0.591,32900,8611,2.82069446057369
"187161",4407.85914047619,945.129233333333,0.582587938484849,0,0,0.015608181,0.036512668,0.0613102073173666,0.015518148,0.00217061,0.010752688,0.0286955739535666,0.008183306,0.023470839,0.037142857,0.028723404,0.074152542,0.0168067227,0.436,24200,22582.287847619,0.071636326810508
"187198",9218,921.3533,0.660364076666666,0,0,0.026841634,0.04797048,0.037681159,0.042128603,0.0218320611712334,0.029824561,0.096755162,0.028612303,0.098614507,0.068588469,0.049856184,0.09896683,0.010459588,0.506,29100,9211,2.15926609488655
"187444",10225,1010,0.748,0,0,0.009426848,0.020900322,0.016877637,0.023921569,0.005926511,0.0238511525346334,0.024484536,0.006138107,0.034178611,0.0456156620123001,0.0308563028710334,0.042207792,0.0235396687,0.659,35100,21990,0.596180081855389
"187532",4942,918.922857142858,0.68178735,0.0364,0.0415,0.010170871,0.016870144,0.041894353,0.013060404,0.007760962,0.013126492,0.027018729,0.023189585,0.027176416,0.022222222,0.020529017,0.113135469,0.0031554397,0.469,26400,8946,1.95103957075788
"187620",5619,959.052895238095,0.678717602631579,0,0.0091,0.009641873,0.021775544,0.036458333,0.017183771,0.007618417,0.014488636,0.032612549,0.010372178,0.032900834,0.035741445,0.024721879,0.053679654,0.0058856502,0.49,28900,11190,1.58266309204647
"187648",6443,932,0.5812,0,0,0.010729614,0.023952096,0.075892857,0.024279211,0.0103420319941667,0.016715831,0.021030494,0.025252525,0.024759285,0.063854048,0.034596376,0.075098814,0.0187369882,0.456,27500,15021,0.830770254976366
"187666",2598,929.197366666667,0.59447739284689,0.0113,0.005,0.010729614,0.023952096,0.075892857,0.024279211,0.0106239115157,0.016715831,0.021030494,0.025252525,0.024759285,0.063854048,0.034596376,0.075098814,0.0187369882,0.456,27500,12146,1.26411987485592
"187958",6296,975.893033333333,0.688731010833334,0.0564,0.0338,0.013483146,0.035555556,0.025853154,0.022600619,0.010798122,0.035743973,0.0373208539584,0.01732991,0.038662487,0.056886228,0.04072135,0.051177394,0.0094888937,0.554,31900,12542,1.54345399457822
"187976",5013,959.858933333333,0.68163054,0,0,0.013483146,0.035555556,0.025853154,0.022600619,0.010798122,0.035743973,0.0372600257398,0.01732991,0.038662487,0.056886228,0.04072135,0.051177394,0.0094888937,0.554,31900,11743,1.71651196457464
"187985",8938,1038,0.7769,0,0,0.013483146,0.035555556,0.025853154,0.022600619,0.010798122,0.035743973,0.0362893767024667,0.01732991,0.038662487,0.056886228,0.04072135,0.051177394,0.0094888937,0.554,31900,16822,0.896326239448341
"187994",6029,956.869695238095,0.685134632631579,0,0,0.009641873,0.021775544,0.036458333,0.017183771,0.007618417,0.014488636,0.032612549,0.010372178,0.032900834,0.035741445,0.024721879,0.053679654,0.0058856502,0.49,28900,9582,2.01607180129409
"188003",5743,956.726961904762,0.682585082631579,0,0.0339,0.009641873,0.021775544,0.036458333,0.017183771,0.007618417,0.014488636,0.032612549,0.010372178,0.032900834,0.035741445,0.024721879,0.053679654,0.0058856502,0.49,28900,9653,1.99388791049415
"188021",5362,956.032011904762,0.673521585964912,0,0,0.009641873,0.021775544,0.036458333,0.017183771,0.007618417,0.014488636,0.032612549,0.010372178,0.032900834,0.035741445,0.024721879,0.053679654,0.0058856502,0.49,28900,9923,1.91242567771843
"188030",7954,982,0.7399,0,0,0.009641873,0.021775544,0.036458333,0.017183771,0.007618417,0.014488636,0.032612549,0.010372178,0.032900834,0.035741445,0.024721879,0.053679654,0.0058856502,0.49,28900,17290,0.671486408328514
"188049",5084,958.9171,0.682383943333334,0,0,0.013483146,0.035555556,0.025853154,0.022600619,0.010798122,0.035743973,0.0371661103906667,0.01732991,0.038662487,0.056886228,0.04072135,0.051177394,0.0094888937,0.554,31900,11069,1.88192248622278
"188225",5732,966.853499999999,0.690484384166667,0.0256,0.0513,0.013483146,0.035555556,0.025853154,0.022600619,0.010798122,0.035743973,0.0374674307383333,0.01732991,0.038662487,0.056886228,0.04072135,0.051177394,0.0094888937,0.554,31900,13022,1.44970050683459
"188438",6390,932.1189,0.639610696666666,0.0114,0,0.01394052,0.0348042457342333,0.041493776,0.024369017,0.00893100548616666,0.0180000097354,0.033259424,0.0181766622057666,0.035294118,0.023489933,0.05204461,0.103161398,0.0165745856,0.487,27400,10166,1.69525870548888
"188517",3981,960.264433333333,1,0,0,0.012330199,0.053770853,0.038863976,0.021602329,0.004336513,0.024570025,0.046917131,0.0136685,0.042777778,0.093830334,0.065330364,0.117484597,0.0062011943,0.386,22700,21093,0.0761864125539278
"189228",7124,934.4871,0.5768,0,0,0.008204633,0.012961117,0.064935065,0.020484171,0.0115180179556333,0.0283708205180667,0.046488625,0.043114543,0.036784741,0.070707071,0.041304348,0.097207859,0.0117501546,0.591,33000,36229,-0.0891274945485661
"189459",5611,955.3576,0.5932,0,0,0.015215554,0.037650602,0.0444030838750667,0.028462998,0.00943519600860001,0.0266929919398667,0.021466905,0.010183299,0.0409636493201,0.078106509,0.049250535,0.089914945,0.0280065898,0.516,28600,22104,0.293883460007239
"189547",5794,932.667293939394,0.638115193809524,0,0,0.016546019,0.028148148,0.037470726,0.021287919,0.00597930461853334,0.0190695980485333,0.045292014,0.011433597,0.046783626,0.033630069,0.04519774,0.097789116,0.00989698446902334,0.47,26700,10787,1.47520163159358
"189556",4086,898.408293939394,0.310930084761905,0,0,0.012330199,0.053770853,0.038863976,0.021602329,0.004336513,0.024570025,0.046917131,0.0136685,0.042777778,0.093830334,0.065330364,0.117484597,0.0062011943,0.386,22700,20973,0.0823439660515901
"189565",4261,898.126293939394,0.273462644761905,0,0,0.012330199,0.053770853,0.038863976,0.021602329,0.004336513,0.024570025,0.046917131,0.0136685,0.042777778,0.093830334,0.065330364,0.117484597,0.0062011943,0.386,22700,20548,0.104730387385634
"189574",3912,898.761127272728,0.393586320952381,0,0,0.012330199,0.053770853,0.038863976,0.021602329,0.004336513,0.024570025,0.046917131,0.0136685,0.042777778,0.093830334,0.065330364,0.117484597,0.0062011943,0.386,22700,22390,0.0138454667262171
